2024-03-24 13:53:55,374 AutoFE.py:30 __init__ INFO | Namespace(cuda='0', epochs=300, ppo_epochs=20, episodes=10, file_name='lymphography', mode='classify', model='rf', metric='f1', seed=1, train_size=0.7, cv=5, shuffle=False, d_model=128, d_k=32, d_v=32, d_ff=64, n_heads=6, worker=1, steps_num=5, lr=0.0001, entropy_weight=0.0001, baseline_weight=0.95, gama=0.9, gae_lambda=0.95, batch_size=4, c_columns=['V0', 'V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17'], d_columns=[], target='label')
2024-03-24 14:27:43,252 AutoFE.py:153 fit_attention INFO | worker9 ,results:[0.5577, 0.5899, 0.5936, 0.5457, 0.588],cv:[ 0.13333333 -0.1        -0.03333333  0.         -0.06896552],
2024-03-24 14:27:43,252 AutoFE.py:153 fit_attention INFO | worker10 ,results:[0.6202, 0.4455, 0.6961, 0.7513, 0.452],cv:[ 0.06666667 -0.13333333 -0.03333333  0.         -0.13793103],
2024-03-24 14:27:43,253 AutoFE.py:170 fit_attention INFO | epoch:71,baseline:[0.61981 0.61507 0.56689 0.58936 0.57218],score_b:0.8041379310344826,scores_b:[0.76666667 0.86666667 0.76666667 0.75862069 0.86206897]
2024-03-24 14:27:43,253 AutoFE.py:176 fit_attention INFO | top_1:score:0.8717241379310344
2024-03-24 14:27:43,253 AutoFE.py:176 fit_attention INFO | top_2:score:0.871264367816092
2024-03-24 14:27:43,253 AutoFE.py:176 fit_attention INFO | top_3:score:0.8652873563218393
2024-03-24 14:27:43,253 AutoFE.py:176 fit_attention INFO | top_4:score:0.8650574712643678
2024-03-24 14:27:43,253 AutoFE.py:176 fit_attention INFO | top_5:score:0.8650574712643678
2024-03-24 14:27:44,183 ppo.py:150 update INFO | total_loss_c:4.834099729246564,actor_loss:4.911220877505011,entory_loss:-0.07712114602327347
2024-03-24 14:27:45,439 ppo.py:150 update INFO | total_loss_c:4.821974512594501,actor_loss:4.899095532702962,entory_loss:-0.07712102681398392
2024-03-24 14:27:46,596 ppo.py:150 update INFO | total_loss_c:4.797421495394556,actor_loss:4.874540930764525,entory_loss:-0.07711943238973618
2024-03-24 14:27:47,836 ppo.py:150 update INFO | total_loss_c:4.761775489674309,actor_loss:4.838892057315807,entory_loss:-0.07711657136678696
2024-03-24 14:27:49,055 ppo.py:150 update INFO | total_loss_c:4.716231816667399,actor_loss:4.793344354289851,entory_loss:-0.07711254060268402
2024-03-24 14:27:50,281 ppo.py:150 update INFO | total_loss_c:4.661858842625246,actor_loss:4.738966289265976,entory_loss:-0.07710744440555573
2024-03-24 14:27:51,509 ppo.py:150 update INFO | total_loss_c:4.599614319835109,actor_loss:4.676715694997711,entory_loss:-0.07710137218236923
2024-03-24 14:27:52,675 ppo.py:150 update INFO | total_loss_c:4.530357403800865,actor_loss:4.6074517813781695,entory_loss:-0.07709437608718872
2024-03-24 14:27:53,915 ppo.py:150 update INFO | total_loss_c:4.454856576266496,actor_loss:4.531943084540575,entory_loss:-0.07708650082349777
2024-03-24 14:27:55,178 ppo.py:150 update INFO | total_loss_c:4.373800874620135,actor_loss:4.450878679871018,entory_loss:-0.07707780599594116
2024-03-24 14:27:56,446 ppo.py:150 update INFO | total_loss_c:4.287809728743428,actor_loss:4.364878025563352,entory_loss:-0.07706829905509949
2024-03-24 14:27:57,723 ppo.py:150 update INFO | total_loss_c:4.197437747748729,actor_loss:4.274495750101443,entory_loss:-0.07705800980329514
2024-03-24 14:27:58,969 ppo.py:150 update INFO | total_loss_c:4.103885653721285,actor_loss:4.180932606862974,entory_loss:-0.0770469531416893
2024-03-24 14:28:00,243 ppo.py:150 update INFO | total_loss_c:4.00761279239927,actor_loss:4.084648031738144,entory_loss:-0.07703523337841034
2024-03-24 14:28:01,480 ppo.py:150 update INFO | total_loss_c:3.908919309419371,actor_loss:3.9859421837746876,entory_loss:-0.07702287286520004
2024-03-24 14:28:02,735 ppo.py:150 update INFO | total_loss_c:3.808474444913192,actor_loss:3.8854843679242563,entory_loss:-0.07700993120670319
2024-03-24 14:28:03,953 ppo.py:150 update INFO | total_loss_c:3.707644319816804,actor_loss:3.7846407811188456,entory_loss:-0.07699646055698395
2024-03-24 14:28:05,183 ppo.py:150 update INFO | total_loss_c:3.6066238054247837,actor_loss:3.683606353512619,entory_loss:-0.07698255032300949
2024-03-24 14:28:06,364 ppo.py:150 update INFO | total_loss_c:3.5072579678840508,actor_loss:3.584226386690842,entory_loss:-0.07696841657161713
2024-03-24 14:28:07,579 ppo.py:150 update INFO | total_loss_c:3.407392014533371,actor_loss:3.4843461408914034,entory_loss:-0.07695412635803223
2024-03-24 14:28:09,653 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:09,697 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:09,746 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:09,799 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:09,853 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:09,912 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:09,958 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:10,004 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:10,052 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:10,105 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:10,163 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:10,206 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:10,251 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:10,301 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:10,353 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:10,407 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:10,451 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:10,497 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:10,546 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:10,600 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:10,655 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:10,699 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:10,747 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:10,796 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:10,846 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:10,901 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:10,945 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:10,991 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:11,042 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:11,094 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:11,152 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:11,194 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:11,240 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:11,290 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:11,344 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:11,400 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:11,444 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:11,491 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:11,542 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:11,595 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:11,649 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:11,692 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:11,738 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:11,791 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:11,844 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:11,897 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:11,942 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:11,989 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:12,039 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:12,090 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:12,145 AutoFE.py:153 fit_attention INFO | worker1 ,results:[0.52, 0.5543, 0.5821, 0.6352, 0.5124],cv:[ 0.06666667 -0.13333333  0.03333333  0.06896552 -0.13793103],
2024-03-24 14:28:12,145 AutoFE.py:153 fit_attention INFO | worker2 ,results:[0.7713, 0.5743, 0.8117, 0.526, 0.7366],cv:[ 0.1        -0.06666667  0.1         0.06896552 -0.03448276],
2024-03-24 14:28:12,146 AutoFE.py:153 fit_attention INFO | worker3 ,results:[0.649, 0.4977, 0.5324, 0.4591, 0.5706],cv:[ 0.03333333 -0.03333333  0.03333333  0.         -0.17241379],
2024-03-24 14:28:12,146 AutoFE.py:153 fit_attention INFO | worker4 ,results:[0.5694, 0.5338, 0.4011, 0.5607, 0.5883],cv:[ 0.03333333 -0.13333333  0.06666667  0.03448276 -0.06896552],
2024-03-24 14:28:12,146 AutoFE.py:153 fit_attention INFO | worker5 ,results:[0.6324, 0.5508, 0.4975, 0.6671, 0.423],cv:[ 0.         -0.13333333  0.06666667  0.06896552 -0.20689655],
2024-03-24 14:28:12,146 AutoFE.py:153 fit_attention INFO | worker6 ,results:[0.5041, 0.5869, 0.5232, 0.5922, 0.7428],cv:[ 0.06666667 -0.03333333  0.03333333  0.         -0.03448276],
2024-03-24 14:28:12,146 AutoFE.py:153 fit_attention INFO | worker7 ,results:[0.6533, 0.6605, 0.6943, 0.5938, 0.5386],cv:[ 0.1        -0.1         0.          0.         -0.13793103],
2024-03-24 14:28:12,146 AutoFE.py:153 fit_attention INFO | worker8 ,results:[0.7349, 0.8375, 0.763, 0.5763, 0.6614],cv:[ 0.03333333 -0.06666667  0.06666667  0.         -0.06896552],
2024-03-24 14:28:12,146 AutoFE.py:153 fit_attention INFO | worker9 ,results:[0.5255, 0.5389, 0.4308, 0.488, 0.5375],cv:[ 0.06666667 -0.03333333 -0.03333333  0.03448276 -0.17241379],
2024-03-24 14:28:12,146 AutoFE.py:153 fit_attention INFO | worker10 ,results:[0.7048, 0.6805, 0.7297, 0.6763, 0.8048],cv:[ 0.03333333 -0.03333333  0.06666667  0.10344828  0.        ],
2024-03-24 14:28:12,147 AutoFE.py:170 fit_attention INFO | epoch:72,baseline:[0.62647 0.60152 0.59658 0.57747 0.6116 ],score_b:0.8041379310344826,scores_b:[0.76666667 0.86666667 0.76666667 0.75862069 0.86206897]
2024-03-24 14:28:12,147 AutoFE.py:176 fit_attention INFO | top_1:score:0.8717241379310344
2024-03-24 14:28:12,147 AutoFE.py:176 fit_attention INFO | top_2:score:0.871264367816092
2024-03-24 14:28:12,147 AutoFE.py:176 fit_attention INFO | top_3:score:0.8652873563218393
2024-03-24 14:28:12,147 AutoFE.py:176 fit_attention INFO | top_4:score:0.8650574712643678
2024-03-24 14:28:12,147 AutoFE.py:176 fit_attention INFO | top_5:score:0.8650574712643678
2024-03-24 14:28:13,082 ppo.py:150 update INFO | total_loss_c:-0.342007145858382,actor_loss:-0.2650858467584598,entory_loss:-0.07692130655050278
2024-03-24 14:28:14,300 ppo.py:150 update INFO | total_loss_c:-0.355938103221223,actor_loss:-0.27903015928702074,entory_loss:-0.0769079402089119
2024-03-24 14:28:15,542 ppo.py:150 update INFO | total_loss_c:-0.3810250357458713,actor_loss:-0.304129658705962,entory_loss:-0.07689537853002548
2024-03-24 14:28:16,782 ppo.py:150 update INFO | total_loss_c:-0.4161319869738975,actor_loss:-0.33924846008242754,entory_loss:-0.07688353210687637
2024-03-24 14:28:17,963 ppo.py:150 update INFO | total_loss_c:-0.46023040779519564,actor_loss:-0.3833580903022338,entory_loss:-0.076872318983078
2024-03-24 14:28:19,187 ppo.py:150 update INFO | total_loss_c:-0.5123871399259272,actor_loss:-0.4355254760181609,entory_loss:-0.076861672103405
2024-03-24 14:28:20,322 ppo.py:150 update INFO | total_loss_c:-0.5717561206921694,actor_loss:-0.49490464023796293,entory_loss:-0.07685147970914841
2024-03-24 14:28:21,491 ppo.py:150 update INFO | total_loss_c:-0.6375703218430616,actor_loss:-0.5607286426276303,entory_loss:-0.07684168219566345
2024-03-24 14:28:22,639 ppo.py:150 update INFO | total_loss_c:-0.7091342887580048,actor_loss:-0.6323021157383573,entory_loss:-0.07683216780424118
2024-03-24 14:28:23,802 ppo.py:150 update INFO | total_loss_c:-0.7858193070064126,actor_loss:-0.7089964278410016,entory_loss:-0.07682287693023682
2024-03-24 14:28:25,016 ppo.py:150 update INFO | total_loss_c:-0.8670545443733702,actor_loss:-0.790240824951745,entory_loss:-0.0768137201666832
2024-03-24 14:28:26,211 ppo.py:150 update INFO | total_loss_c:-0.9523275400918486,actor_loss:-0.8755229237895968,entory_loss:-0.07680461555719376
2024-03-24 14:28:27,380 ppo.py:150 update INFO | total_loss_c:-1.0411742547146028,actor_loss:-0.9643787556878274,entory_loss:-0.07679549604654312
2024-03-24 14:28:28,547 ppo.py:150 update INFO | total_loss_c:-1.1328870120125552,actor_loss:-1.0561007204132815,entory_loss:-0.07678629457950592
2024-03-24 14:28:29,750 ppo.py:150 update INFO | total_loss_c:-1.2256244432817618,actor_loss:-1.1488473948727767,entory_loss:-0.07677704840898514
2024-03-24 14:28:30,978 ppo.py:150 update INFO | total_loss_c:-1.318128886227558,actor_loss:-1.2413607554184893,entory_loss:-0.07676814496517181
2024-03-24 14:28:32,158 ppo.py:150 update INFO | total_loss_c:-1.4104494784029307,actor_loss:-1.3336896691473308,entory_loss:-0.07675981521606445
2024-03-24 14:28:33,357 ppo.py:150 update INFO | total_loss_c:-1.5027251970592745,actor_loss:-1.4259730663720376,entory_loss:-0.07675212621688843
2024-03-24 14:28:34,551 ppo.py:150 update INFO | total_loss_c:-1.5948836794980517,actor_loss:-1.5181387207396975,entory_loss:-0.07674496620893478
2024-03-24 14:28:35,738 ppo.py:150 update INFO | total_loss_c:-1.6870487709773885,actor_loss:-1.610310537113081,entory_loss:-0.07673823088407516
2024-03-24 14:28:37,792 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:37,838 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:37,885 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:37,931 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:37,980 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:38,035 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:38,079 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:38,126 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:38,176 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:38,227 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:38,284 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:38,328 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:38,374 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:38,426 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:38,478 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:38,530 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:38,575 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:38,622 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:38,674 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:38,725 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:38,779 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:38,824 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:38,876 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:38,926 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:38,978 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:39,031 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:39,076 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:39,126 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:39,178 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:39,232 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:39,288 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:39,333 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:39,382 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:39,433 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:39,485 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:39,540 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:39,586 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:39,632 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:39,683 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:39,738 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:39,794 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:39,838 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:39,884 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:39,933 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:39,987 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:40,043 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 72) 
2024-03-24 14:28:40,086 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 108) 
2024-03-24 14:28:40,134 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 144) 
2024-03-24 14:28:40,184 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 180) 
2024-03-24 14:28:40,234 training_ops.py:119 multiprocess_reward INFO | x.shape(148, 216) 
2024-03-24 14:28:40,290 AutoFE.py:153 fit_attention INFO | worker1 ,results:[0.5274, 0.6807, 0.5676, 0.7685, 0.7568],cv:[ 0.03333333 -0.03333333  0.03333333  0.10344828 -0.03448276],
2024-03-24 14:28:40,290 AutoFE.py:153 fit_attention INFO | worker2 ,results:[0.6434, 0.4492, 0.6763, 0.4671, 0.4853],cv:[ 0.03333333 -0.1        -0.03333333 -0.06896552 -0.06896552],
2024-03-24 14:28:40,290 AutoFE.py:153 fit_attention INFO | worker3 ,results:[0.5685, 0.7428, 0.7152, 0.6614, 0.6947],cv:[ 0.06666667  0.         -0.03333333  0.         -0.06896552],
2024-03-24 14:28:40,290 AutoFE.py:153 fit_attention INFO | worker4 ,results:[0.5457, 0.5722, 0.5014, 0.6754, 0.7416],cv:[ 0.03333333  0.          0.03333333  0.03448276 -0.06896552],
2024-03-24 14:28:40,290 AutoFE.py:153 fit_attention INFO | worker5 ,results:[0.7439, 0.6763, 0.6669, 0.7, 0.3857],cv:[-0.03333333 -0.2         0.06666667  0.06896552 -0.13793103],
2024-03-24 14:28:40,291 AutoFE.py:153 fit_attention INFO | worker6 ,results:[0.5457, 0.5044, 0.652, 0.6172, 0.4064],cv:[ 0.         -0.06666667  0.06666667 -0.03448276 -0.24137931],
2024-03-24 14:28:40,291 AutoFE.py:153 fit_attention INFO | worker7 ,results:[0.6497, 0.7085, 0.8244, 0.6777, 0.568],cv:[ 0.03333333 -0.1        -0.03333333 -0.03448276 -0.03448276],
2024-03-24 14:28:40,291 AutoFE.py:153 fit_attention INFO | worker8 ,results:[0.54, 0.5205, 0.5471, 0.7248, 0.7513],cv:[ 0.         -0.06666667  0.06666667  0.06896552  0.        ],
2024-03-24 14:28:40,291 AutoFE.py:153 fit_attention INFO | worker9 ,results:[0.6108, 0.6267, 0.5816, 0.463, 0.6402],cv:[ 0.13333333 -0.06666667  0.03333333  0.03448276 -0.10344828],
2024-03-24 14:28:40,291 AutoFE.py:153 fit_attention INFO | worker10 ,results:[0.5467, 0.5752, 0.7156, 0.6285, 0.669],cv:[ 0.         -0.06666667  0.          0.13793103 -0.06896552],
