V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,label
165.0,237.8,135.6,36209.2,754.6,329.4,83.6,805.5,3769.2,4014.6,432.2,1017.6,519.5,866.9,218.9,503.1,305.8,47.7,365.2,214.2,7772.1,635.4,153.7,98.9,1376.9,9.4,14.6,11.2,308.0,638.7,170.6,743.7,2041.5,908.6,1044.8,130.4,198.8,14.2,110.0,256.1,108.5,108.2,482.7,698.8,1951.8,1107.9,18301.5,271.2,557.1,508.4,993.4,1135.3,321.2,550.3,487.3,533.0,3146.1,1078.3,34.4,145.4,266.8,349.4,561.3,19046.4,100.8,9.9,781.7,123.1,538.4,534.8,244.6,601.9,1564.6,25.5,184.2,501.6,420.0,11.3,812.9,1542.9,1649.3,251.6,731.3,74.3,619.7,244.4,97.8,253.9,308.1,150.9,155.7,189.1,982.0,744.4,592.3,479.7,305.3,171.9,39.8,560.2,1
352.8,1380.7,253.7,26091.2,1758.8,406.7,318.0,1276.3,6932.3,1223.1,618.6,1348.8,148.2,734.7,485.6,701.5,528.7,32.3,817.1,46.9,576.1,74.2,212.4,218.8,398.6,58.5,90.0,239.0,667.0,457.3,129.6,1573.7,1481.9,140.0,2012.4,155.0,125.9,73.3,129.4,342.0,371.0,298.5,1839.1,394.4,1535.0,4589.6,17092.1,283.1,2841.8,1414.7,2738.2,2032.0,456.6,898.8,237.8,745.4,2195.1,638.8,113.2,31.3,95.0,251.8,973.0,16358.0,335.5,649.0,263.8,577.1,1013.2,567.8,324.9,791.2,2207.0,61.6,551.9,607.9,447.9,54.1,943.8,877.4,1707.1,434.1,616.8,168.7,476.0,250.1,323.9,24.7,207.8,347.1,233.9,275.4,577.8,2623.9,337.7,651.0,321.4,143.8,134.3,928.5,1
332.1,489.5,566.5,20304.4,3162.7,1616.6,662.6,4784.3,13880.2,604.9,296.9,1626.5,727.5,1098.8,368.5,504.5,2121.3,99.4,5020.3,180.9,2156.1,93.0,571.9,12.2,33.7,265.0,29.0,220.7,218.2,454.9,235.9,1122.9,741.8,333.0,540.4,90.0,183.7,22.0,5.8,251.1,545.6,190.3,1967.6,1134.8,1393.6,3480.9,46246.8,921.3,2141.1,947.9,2325.3,4197.6,350.8,1820.3,689.2,1105.8,4701.0,2027.4,169.4,311.8,470.2,1226.2,737.7,41697.4,185.8,323.4,587.0,418.5,1069.1,256.8,720.3,962.2,4532.1,1056.5,2209.1,354.5,444.9,148.0,1135.7,2482.8,2770.0,486.9,1369.5,585.3,338.7,603.4,361.8,107.5,675.6,385.2,185.3,440.3,840.2,3520.2,122.6,2145.5,357.3,125.9,428.9,4219.4,1
671.4,153.2,356.2,19587.1,864.3,266.0,358.1,935.9,5961.3,151.9,527.3,241.5,485.7,556.9,402.4,236.2,1145.7,300.2,286.4,429.2,548.6,154.5,518.7,274.9,282.9,95.4,58.8,92.6,315.1,2648.4,134.5,792.9,809.6,16701.4,305.2,234.4,375.4,872.7,685.1,494.4,632.8,302.2,633.9,182.2,1628.1,281.0,2919.2,200.2,8224.4,332.1,504.1,1069.8,450.5,1510.7,817.4,201.5,2888.7,1069.6,332.4,32.7,126.5,242.8,270.0,2919.9,3721.2,7877.8,215.1,746.2,2808.0,1097.7,304.8,1894.7,851.1,10.8,146.8,64.3,334.6,210.6,1261.7,1269.9,4994.2,194.1,485.1,477.5,295.2,519.0,391.9,348.8,475.5,145.9,306.5,174.5,13159.2,827.2,5.0,282.4,665.0,27.9,16.2,157.6,0
866.1,6696.6,46.7,24370.9,4572.6,4421.7,4315.2,13399.4,18922.8,1137.8,693.2,3192.4,457.2,1110.0,884.8,1580.9,872.1,417.5,16731.4,26.9,2681.5,12.8,488.1,273.9,134.7,139.9,67.1,1287.9,468.8,1774.3,169.4,1703.5,783.5,427.0,721.4,234.3,166.0,210.8,192.2,209.1,492.9,91.4,987.8,1942.3,1398.0,17475.6,74951.1,1178.2,1375.7,3521.5,4224.2,4784.0,868.6,1163.0,668.5,2729.5,9203.1,1835.7,443.9,1623.5,1350.4,848.8,4348.5,69243.2,256.7,389.3,469.3,736.3,574.8,10.4,943.0,2362.0,8266.0,2012.0,5874.4,374.1,361.8,129.4,1965.3,1163.3,4942.1,291.0,1283.2,1177.5,499.2,947.6,734.3,9.0,2026.8,1112.6,246.4,849.1,355.4,1498.3,204.6,1738.1,925.8,81.7,712.6,18743.9,0
408.6,3955.4,341.6,11862.7,4955.0,1475.9,1068.8,8828.5,21792.4,6160.1,526.5,2256.0,1061.9,1634.4,787.1,1303.4,2790.2,38482.7,302.8,28.8,1652.4,5446.4,854.2,583.9,117.1,509.2,7669.4,6.6,11362.2,648.9,7238.7,3283.1,1298.0,2029.1,965.4,3888.7,205.3,13730.6,16076.2,1556.8,391.4,2178.3,1690.8,1575.3,1965.3,16350.3,21094.3,1924.3,9161.8,1085.4,1461.1,3641.9,1101.2,3412.4,2290.9,935.7,6964.0,1430.8,1207.3,654.0,465.4,1352.3,1092.4,19850.9,718.1,1266.0,197.2,4706.7,2667.9,193.8,525.4,4153.5,5723.4,4940.8,12929.3,1257.1,692.7,509.3,5081.9,926.4,5057.7,2661.3,3209.4,1213.4,802.9,301.7,2436.3,830.4,805.0,1822.2,3774.6,695.3,403.5,2467.3,128.5,1164.7,710.5,1521.5,1105.4,354.2,0
1974.8,1477.8,211.8,14262.3,11479.2,3222.3,1256.8,20318.3,65591.3,4404.0,384.2,9926.3,610.9,9497.0,1270.1,5032.3,3098.8,44337.5,7885.9,18.9,6309.5,5112.9,3089.4,1775.1,302.0,1566.3,4877.9,6790.7,5058.9,2146.5,7006.0,5910.7,1225.9,815.0,1531.0,6398.8,383.1,7016.6,10305.1,655.2,1918.7,3337.1,2004.1,3425.3,2920.1,11189.5,69323.4,530.3,12331.8,2605.6,5042.8,7370.4,863.5,3436.5,4943.2,4200.3,22986.1,5068.9,3304.9,2202.1,2307.8,1793.5,3573.3,61998.0,865.1,2234.1,505.5,4584.9,3860.5,327.4,2059.0,12689.4,21553.2,22279.5,50480.7,556.8,2393.5,335.4,14955.3,1049.8,5819.3,2355.1,4854.1,1911.2,3440.3,1578.4,4977.3,446.3,1671.7,412.0,6477.7,2611.3,388.8,7159.8,104.1,3464.4,1846.0,2194.2,1267.8,9058.6,0
137.2,853.3,78.5,28500.8,1457.7,1500.7,1012.7,4738.4,3153.2,846.2,1066.6,1190.3,129.5,766.1,172.5,571.9,2542.2,62.5,437.1,8.2,406.8,244.6,116.2,85.8,75.2,44.5,16.8,836.1,409.3,303.8,39.4,1547.4,797.7,968.3,408.8,237.9,135.6,12.1,8.5,359.0,157.8,485.5,665.2,497.5,982.1,2318.6,10583.2,835.8,1614.4,626.7,813.7,1125.7,412.1,528.7,249.7,515.5,3422.9,1404.7,103.9,7.9,41.1,190.4,509.3,8152.5,64.7,114.1,947.3,273.7,678.6,80.0,205.6,615.4,2157.5,40.3,268.5,283.8,203.2,95.9,734.3,2512.9,11298.6,378.1,697.2,177.5,1018.5,398.5,270.9,103.0,716.9,186.3,206.6,110.2,703.4,763.5,1224.5,419.7,1155.6,88.2,219.3,876.1,0
2776.4,6675.2,288.6,13534.7,19129.8,4123.5,2004.6,15356.4,70266.8,5740.5,446.6,8201.4,1057.0,5483.4,1631.4,4783.3,2890.8,41635.7,20288.6,134.1,5590.5,3150.9,3713.5,2349.6,288.4,2977.8,3865.9,20554.0,3875.9,2835.5,7786.4,3554.5,1363.6,847.6,7577.6,4630.9,56.9,7198.2,7416.2,977.8,1657.7,1965.1,3858.1,4329.3,6330.4,28570.9,88411.0,2592.4,7679.0,3570.3,8451.7,8405.7,1970.3,4455.4,2555.8,5402.2,31708.4,4185.5,2645.1,3389.8,2890.4,5567.6,3329.8,80415.4,1544.3,3591.2,452.2,10503.2,5494.3,41.8,3829.1,11637.1,25743.1,19528.6,50904.8,2036.9,1309.0,1952.8,12239.6,1676.3,8089.9,1560.7,9437.1,2408.7,3344.4,1610.9,5149.2,357.2,999.7,2424.2,3361.3,3051.3,358.3,8072.8,54.6,4189.0,2330.1,1261.0,4004.4,22709.9,0
651.1,5396.5,110.4,11564.2,1832.0,1589.8,1863.6,3695.0,14088.9,2234.0,574.3,2054.4,2124.9,1504.4,210.0,586.5,582.9,11623.3,687.9,8.0,625.9,1378.8,596.8,462.2,23.3,339.0,1013.5,106.0,1742.5,1008.6,1468.7,1216.5,2192.4,589.0,553.2,1465.6,61.4,5383.8,4196.6,8910.1,517.8,236.6,655.8,1419.9,992.6,12103.1,18171.2,475.6,1833.8,1850.8,2009.1,2144.1,451.6,724.9,1009.2,1326.5,4488.2,841.3,275.9,78.0,217.5,283.3,860.6,19551.2,310.8,483.5,85.8,3333.3,3047.8,79.3,1208.6,1171.4,5013.1,1661.4,3613.9,529.2,415.2,1060.1,1660.7,1444.4,5254.2,17220.7,759.5,239.6,439.4,564.2,498.2,250.9,1006.1,493.1,914.7,848.4,778.4,893.0,255.6,1029.3,324.8,381.9,104.2,1018.5,0
1247.4,585.2,151.8,41578.5,2865.0,345.6,272.9,570.3,3737.8,1555.7,501.4,1118.8,1409.0,400.0,339.3,346.0,1313.3,142.3,591.6,226.3,460.2,18.1,67.1,94.6,716.4,13.6,26.4,1.9,219.0,828.8,106.9,606.9,1258.0,1085.3,702.0,229.9,1109.0,10.7,33.0,664.5,1021.5,152.4,410.1,639.0,926.1,2519.4,14602.9,261.3,1182.0,234.8,268.6,578.1,568.1,972.2,534.2,936.1,2930.1,1023.7,115.9,41.5,142.2,200.4,678.8,15012.7,102.8,179.2,1341.5,553.3,654.3,2086.8,392.2,1079.9,3134.0,22.1,130.7,155.6,496.7,178.6,949.9,1000.6,1232.2,193.7,3958.8,229.4,310.0,297.4,409.2,402.4,152.8,291.1,156.2,205.3,605.4,320.5,88.7,947.6,465.8,22.1,22.1,917.6,1
277.5,191.6,260.5,35587.4,877.6,146.5,270.1,593.6,1485.9,1006.6,2320.0,1275.5,198.7,625.3,218.2,1001.8,1477.2,239.9,412.5,803.7,172.5,327.4,160.5,65.6,41.3,90.5,17.4,91.6,762.5,469.7,115.9,883.4,423.6,5301.6,481.9,1229.5,3382.3,52.2,11.4,288.4,90.7,129.6,4180.2,92.7,1031.3,568.0,8098.3,539.4,1098.4,194.4,198.6,652.0,742.6,1469.8,529.2,724.1,2436.5,646.5,48.8,7.4,63.4,148.6,386.1,8344.7,1083.5,1328.3,762.9,167.0,384.1,2457.3,206.9,593.9,1881.0,9.1,59.6,528.2,395.5,48.9,647.6,2755.2,1692.9,431.5,277.0,240.2,193.9,224.2,211.7,170.5,248.6,158.5,786.2,75.1,1094.2,6833.0,15.2,469.9,2819.9,50.6,10.6,369.0,1
511.9,925.8,319.0,24099.7,1639.3,397.4,328.3,896.9,4339.2,632.4,362.1,928.0,207.4,1080.4,262.6,713.8,268.6,141.2,865.0,243.2,683.6,25.3,49.3,62.9,65.9,74.6,56.8,4.5,383.9,537.5,47.3,968.3,1592.4,327.3,95.3,772.2,203.3,137.0,69.7,393.2,429.4,136.4,610.9,579.3,955.6,4016.6,35535.6,352.4,904.5,1364.9,1670.9,2065.1,571.6,1377.3,249.7,449.5,1754.2,884.6,60.8,270.0,173.1,222.4,1593.9,35369.2,105.4,14.5,866.1,471.4,347.9,170.4,413.8,586.5,2212.9,43.3,725.9,599.7,322.1,179.8,750.9,1498.1,1062.7,123.4,490.3,385.9,463.7,493.6,547.8,160.2,238.3,366.0,167.7,271.7,489.1,799.1,9.7,569.2,276.2,7.9,244.2,1221.0,1
876.4,5535.0,238.4,24704.7,5225.3,2059.2,977.6,7794.5,44624.0,1926.9,458.1,4952.7,428.1,4555.9,1800.3,1215.5,849.2,2627.0,7582.5,21.3,6651.5,248.0,561.5,233.5,77.1,308.8,116.1,531.4,633.8,1547.4,393.5,1990.6,888.7,245.2,485.8,498.4,113.8,1093.3,1161.3,327.9,547.8,802.5,794.6,2247.3,1684.1,16801.1,44747.6,2847.9,2390.2,4643.0,9499.5,7948.1,844.1,1565.5,984.5,3667.5,12346.5,3447.3,241.0,1693.9,1081.3,895.4,3077.8,37239.7,351.7,604.9,354.7,2055.8,1383.3,165.3,1318.6,3961.9,12917.5,2880.5,8808.5,643.6,605.4,403.4,3071.8,828.8,2942.2,512.9,2540.2,1685.3,1046.7,1490.0,1336.0,266.9,830.4,716.7,408.0,1651.2,278.8,1686.6,150.7,1986.8,1085.9,330.8,311.2,8071.3,1
217.2,216.4,487.3,27668.3,1038.4,224.7,162.6,695.4,1642.1,734.3,500.4,1134.9,50.0,466.0,135.9,316.5,1708.2,177.2,461.1,644.6,127.1,392.1,178.5,71.2,24.5,144.3,15.2,7.2,232.7,728.6,150.9,1405.1,752.0,7192.8,416.3,255.1,1956.9,102.6,82.8,288.7,106.3,315.8,507.4,127.2,1126.3,637.6,7760.9,755.0,1879.0,491.1,1014.0,1999.6,480.2,1713.2,445.9,615.7,3154.7,1459.9,68.6,98.5,136.3,61.0,584.1,7391.1,90.9,90.1,847.6,127.0,547.0,2977.6,506.9,407.3,2046.6,15.0,133.8,443.6,327.7,7.4,836.0,1248.7,2304.7,229.1,429.9,93.5,375.5,207.8,173.4,183.4,637.3,327.4,274.8,39.6,1243.1,617.1,145.3,653.4,569.1,22.0,23.6,888.5,1
842.6,10799.3,2588.7,17590.2,4397.5,3757.4,4230.8,21212.1,34648.1,1654.7,317.0,3242.8,1533.7,3058.8,658.8,2119.7,1696.3,54.9,31903.4,83.5,7820.6,782.9,1805.6,252.5,659.1,688.1,34.6,1040.5,482.3,4602.7,78.0,2331.4,1560.4,698.9,1200.7,380.3,144.7,36.4,91.8,1071.6,803.7,60.0,1650.7,3621.5,3694.4,35425.1,96622.5,309.0,2670.4,5847.0,10037.7,11670.8,597.2,1787.0,1444.0,4717.5,19482.6,4303.3,653.2,1961.9,2614.7,3111.8,3379.1,88174.4,1423.5,1963.1,2818.9,6979.3,1309.5,432.2,1657.2,3469.9,13375.3,5031.3,14780.4,1291.3,1485.3,1305.5,3113.9,503.5,5203.2,756.1,3477.9,985.0,1841.5,1001.2,1277.6,1209.9,2765.2,1723.8,272.1,2318.0,652.6,2378.6,2845.5,2673.8,1001.1,237.6,1053.7,34683.1,1
553.9,4976.8,280.4,28795.0,6330.8,2968.1,1615.0,13367.4,28211.2,2551.8,346.1,4472.3,634.8,638.4,415.7,671.9,1286.9,41.2,18746.7,19.1,2079.4,1320.5,981.5,2217.9,154.4,419.5,25.9,719.6,546.3,867.7,140.7,3613.7,1066.4,300.7,1105.2,398.3,93.4,21.0,2.5,305.8,304.3,1591.9,2827.5,1833.3,2849.1,19024.8,48680.0,140.1,4633.8,2869.9,5411.0,7390.4,1070.1,3098.4,499.0,2746.6,8969.9,2089.1,286.1,4598.5,3498.8,3036.0,1165.3,46737.0,463.7,1230.8,997.6,2996.0,1070.8,80.9,805.3,822.0,10152.0,993.1,3012.1,1051.5,497.8,447.9,2036.2,1271.8,4774.5,262.2,3392.5,847.8,612.1,953.4,1327.7,200.3,2044.1,1094.9,506.5,858.8,348.0,5105.0,145.5,2028.0,909.0,19.1,1343.9,15800.8,1
140.4,154.2,211.9,38101.5,729.6,339.0,246.5,545.7,735.0,1464.8,119.1,345.3,277.4,262.9,70.7,240.9,2181.7,69.2,599.6,318.1,171.0,190.4,131.5,98.8,174.9,105.4,8.8,51.4,94.6,42.2,88.5,160.7,270.5,5828.2,449.2,53.2,6243.4,41.9,57.2,24.5,49.8,56.8,1716.9,206.4,488.1,671.9,18071.2,119.5,1411.0,426.7,732.5,772.3,388.2,1299.7,480.5,156.2,2242.9,1517.2,30.0,145.2,238.5,56.5,83.7,15418.8,17.8,39.5,1878.8,178.6,570.1,1434.7,2203.6,684.5,2547.2,11.8,64.2,104.4,839.3,32.9,1744.0,971.9,1410.4,155.2,165.7,58.4,478.1,112.8,222.9,354.5,195.2,97.4,92.1,55.6,806.1,1750.1,82.6,425.7,1365.2,72.5,18.8,666.0,1
362.9,345.6,532.3,46299.2,894.4,329.5,156.5,540.6,6386.7,984.3,608.3,5745.2,404.0,881.2,427.6,374.3,956.6,161.5,237.2,515.4,1193.8,239.0,228.9,3.0,323.8,160.2,40.4,9.3,548.4,735.0,169.9,1551.6,792.0,5182.8,498.8,553.2,1035.7,90.8,86.7,945.6,227.9,125.4,415.5,243.7,1218.6,786.5,24306.1,235.7,1585.7,328.2,328.6,638.7,839.8,1745.0,245.5,1496.4,4366.5,612.7,296.0,2.5,65.0,291.4,609.4,23926.5,125.0,768.7,789.8,307.9,2349.6,1440.9,318.4,1026.0,4819.3,25.7,24.4,744.5,810.6,7.1,549.6,1466.0,4607.8,834.5,807.1,717.5,424.3,661.9,259.6,730.2,2342.5,96.9,312.8,337.3,847.0,537.6,8081.0,1553.8,579.3,160.8,42.3,378.3,1
188.5,71.7,856.4,42791.4,691.4,203.6,268.5,315.4,250.5,1029.4,545.8,33.4,22.5,368.9,143.4,295.7,384.0,107.1,40.3,564.0,146.3,395.3,107.2,128.9,187.0,40.5,23.1,5.0,91.1,542.8,111.5,628.2,1037.0,2672.5,524.6,112.0,2509.4,114.7,13.9,497.8,27.9,225.0,282.3,26.5,1276.1,115.4,7195.0,3679.8,1100.6,212.6,228.4,497.0,629.5,1094.2,241.5,278.4,897.3,952.3,321.5,100.3,119.0,76.9,150.7,7702.5,66.4,62.6,2801.0,123.6,699.3,2093.9,199.0,717.9,480.5,18.4,299.0,1515.7,347.2,3.8,442.3,1477.7,689.7,1462.3,448.2,95.7,574.7,331.5,177.5,90.6,70.2,68.2,69.5,63.3,809.5,326.1,1065.8,362.7,959.0,24.1,19.4,73.7,1
2281.8,2840.7,247.1,9492.9,18342.8,3625.1,2262.0,12611.1,36674.1,6156.0,631.6,6073.7,1182.9,6483.1,1112.9,4501.9,3897.6,34467.4,7861.2,25.3,3261.3,4419.3,1052.0,1440.9,165.7,1185.6,2735.4,4270.1,7778.7,2115.3,2717.2,1965.2,1644.3,544.2,2282.6,8221.9,67.3,4532.6,4240.1,2245.6,1435.6,1349.0,3708.4,3564.9,8078.8,14041.1,41275.2,5244.1,7851.7,2999.6,3586.2,7931.0,1748.2,4322.3,2736.4,3685.4,18029.0,3874.7,1939.1,375.1,597.0,2192.2,1901.6,36686.4,4640.2,5994.0,844.1,2934.9,6096.0,396.3,957.4,7166.6,13488.6,15086.5,42212.9,2372.5,1154.4,504.9,15385.9,1096.0,13513.2,1294.0,7785.9,1564.1,3177.3,718.4,8669.8,230.2,1114.8,1055.7,4499.9,1420.6,431.8,6205.2,4.4,3379.4,1433.8,1260.3,3153.9,8508.1,1
97.9,183.8,872.4,24861.1,2174.2,177.3,142.8,1038.3,1144.0,719.3,364.4,837.8,179.6,281.4,461.2,404.1,348.6,160.2,250.0,1694.9,498.2,532.3,301.7,16.5,723.9,246.0,16.2,6.9,226.4,1446.8,29.1,2127.5,1356.7,16649.4,194.1,110.2,7255.1,35.5,76.7,2921.1,119.6,94.8,378.0,265.3,1206.7,402.8,15696.8,204.3,1973.7,74.7,153.0,246.0,632.0,2323.8,709.8,1327.2,7574.3,1547.2,144.0,40.6,9.2,79.6,175.4,15007.9,32.9,109.0,2321.2,374.5,1258.8,8846.1,300.0,2673.0,1692.6,30.6,78.9,425.0,251.4,30.4,808.8,1339.0,3949.2,200.1,86.6,871.7,288.8,889.4,121.2,2904.4,3958.2,121.4,205.0,137.3,2816.3,327.2,4893.0,532.1,268.0,194.4,33.9,465.6,1
94.4,137.5,816.2,16610.7,2027.4,79.3,213.0,448.2,7939.0,794.5,696.5,493.3,335.9,461.8,107.2,240.3,1077.7,156.5,135.4,1719.6,303.9,1043.4,133.5,62.8,211.7,149.7,21.0,22.1,245.1,957.5,100.0,1633.6,1264.2,6058.2,1333.5,271.9,17343.3,81.0,7.3,238.6,107.8,92.2,652.4,127.4,1977.6,132.0,3722.4,384.4,1505.7,210.7,248.9,810.2,673.1,1582.1,427.2,776.6,1639.5,1708.6,11.4,30.2,48.8,113.4,286.5,4068.9,124.3,162.5,389.8,106.3,1482.3,3048.9,415.5,352.0,966.3,38.7,121.7,754.3,1888.0,10.7,1166.4,1057.5,7418.8,423.8,481.8,177.3,818.4,413.2,292.5,378.5,479.8,155.5,129.1,275.9,974.3,520.4,907.2,155.8,348.5,96.6,26.5,98.3,1
364.6,190.0,918.2,23861.7,3977.3,354.2,443.4,1060.6,11068.9,1127.4,456.3,1022.0,45.8,707.7,103.6,686.8,2054.9,301.9,309.5,1792.9,282.1,331.4,33.6,139.4,334.0,294.0,36.3,57.1,140.1,1487.7,199.4,1446.0,984.2,19838.6,558.0,207.3,1441.4,231.6,389.2,260.3,396.1,744.6,864.8,431.4,1745.7,308.6,6637.2,1575.7,4938.4,674.0,928.8,1857.8,1194.9,3735.7,895.1,552.0,3621.6,2670.3,227.7,55.2,224.0,274.6,348.7,4879.5,192.4,95.4,552.9,386.1,1177.5,2327.1,326.3,780.8,1683.4,89.7,731.3,618.0,482.5,146.2,1386.9,1186.5,3305.4,870.6,1378.5,146.5,620.3,237.0,355.8,333.7,503.5,291.0,126.7,374.6,3751.9,1543.6,148.2,2574.9,575.2,139.0,25.6,329.8,1
577.1,1707.0,100.5,23776.4,692.3,564.3,420.5,1003.3,11731.7,1508.0,603.9,1354.4,1150.0,1438.2,380.8,430.5,338.8,13.9,1385.3,157.8,3626.9,899.8,481.4,1022.4,101.9,120.1,16.4,60.7,109.7,929.5,74.5,2772.9,2354.7,173.3,887.3,116.2,55.6,16.9,29.2,604.5,396.8,206.0,1223.9,1185.6,3111.9,7425.7,32185.6,2682.6,9074.3,754.1,1257.2,2000.6,606.4,790.0,714.6,1399.6,3173.6,2681.7,59.3,38.7,123.6,430.1,1723.2,31613.2,50.5,89.3,554.6,374.4,1079.3,9.5,74.5,1733.9,3201.1,19.6,204.7,1375.5,457.4,12.2,625.3,943.2,2934.1,443.7,1312.9,311.2,1073.1,351.0,187.9,88.2,257.5,660.5,107.3,428.4,645.6,1717.7,17.8,2400.8,463.8,11.7,143.2,1548.9,1
326.9,162.1,129.6,19395.3,1325.6,147.9,235.3,347.9,3834.5,1646.1,755.8,1551.3,78.2,883.1,217.7,837.3,1068.6,51.1,102.8,739.8,67.3,94.5,105.5,57.0,812.2,168.0,32.7,144.0,121.3,1205.4,14.4,844.5,3220.6,4387.0,523.1,64.5,3098.1,26.7,86.7,110.9,248.5,139.3,340.2,430.1,2035.0,433.8,4243.1,203.7,650.0,378.1,437.3,594.5,773.5,1178.0,440.0,508.6,5170.6,2767.6,9.6,77.2,37.7,274.1,225.3,3818.7,156.2,55.3,390.7,504.9,1075.8,538.0,481.1,1009.6,1460.0,137.6,404.8,1186.4,171.1,68.2,1537.6,1299.1,761.5,134.3,569.1,387.9,2024.6,207.2,351.3,139.5,396.8,183.0,49.8,184.6,545.7,406.9,3.5,789.9,333.6,106.8,49.6,88.4,1
703.5,2306.7,260.0,29074.3,4522.4,867.7,316.8,1545.9,4887.7,1414.8,320.0,520.4,1568.8,1013.9,322.4,1441.3,1968.1,349.3,2612.1,65.3,1747.3,350.4,19.3,407.8,1648.9,186.7,36.4,265.1,617.4,1547.8,202.2,1464.4,489.4,2176.7,659.5,602.5,1274.6,58.6,10.5,25.7,482.7,447.3,8486.4,826.2,1639.2,12328.2,28108.7,103.4,2761.1,383.0,931.9,1734.8,937.0,2088.0,2379.2,1117.8,2884.7,2222.3,83.2,49.2,280.4,149.4,1513.3,24340.9,242.6,319.5,177.8,447.5,600.2,54.8,1301.8,1723.9,4157.0,1909.5,3826.0,209.6,780.7,156.5,1581.7,1909.5,1573.9,556.0,4900.2,317.8,743.1,466.2,37.3,197.2,692.8,626.9,426.8,253.9,77.3,15059.0,117.1,1723.4,850.6,91.6,90.7,2861.6,1
315.4,232.2,1432.8,15994.9,4788.1,142.2,306.7,660.2,11116.2,1095.4,423.5,1483.5,404.4,143.7,198.1,520.9,1850.8,3266.2,254.7,1720.2,1220.0,309.4,162.7,147.2,1856.5,224.3,21.9,54.7,288.2,4011.7,188.8,1392.0,914.3,12012.3,605.4,222.7,21744.2,23.1,96.7,1067.1,260.1,116.6,860.9,228.6,2150.7,675.4,37756.9,119.7,1792.1,274.0,498.3,685.4,1053.1,2756.4,1459.6,1166.7,6023.4,3224.6,179.4,309.6,420.7,254.0,688.9,37567.0,129.7,138.2,845.2,681.9,918.6,3929.0,224.1,2712.7,2384.0,9.2,109.4,954.2,545.4,11.7,847.9,1345.9,2458.7,1495.0,1010.0,178.8,364.0,385.5,499.6,1062.1,809.0,208.3,136.9,327.4,2381.8,1034.2,989.8,2089.9,636.5,322.3,18.0,254.3,1
1208.9,140.8,194.7,23070.3,8641.2,65.2,190.0,526.7,8022.9,2902.7,215.4,259.4,2814.0,475.0,79.2,348.6,3753.9,510.7,421.2,503.7,570.7,392.3,128.2,81.5,2109.2,392.2,15.4,54.3,658.9,427.2,170.5,415.8,283.3,12911.4,367.1,434.3,5988.9,94.8,156.2,127.8,3688.7,156.0,229.8,1817.0,1082.3,1330.5,19718.2,48.6,3753.1,195.9,607.1,617.1,596.6,1564.7,677.8,368.2,6950.4,1828.8,249.0,31.8,176.6,161.5,383.5,15957.0,132.1,160.4,1963.1,584.2,918.0,3640.0,459.4,1658.6,3504.2,21.0,374.2,308.1,262.2,55.6,766.2,1065.5,2437.3,637.5,2388.8,372.0,2946.8,284.7,249.0,740.2,391.6,114.0,535.5,230.7,1164.2,100.6,627.2,866.9,548.6,109.4,31.7,545.8,1
164.4,46.5,1295.3,22886.9,5927.0,194.0,243.0,630.3,2595.0,489.5,436.6,2669.7,59.4,577.1,1144.9,882.1,1004.1,250.0,181.1,5929.9,549.4,417.0,340.6,3.0,484.8,281.2,17.0,7.9,213.9,3059.9,65.2,2200.1,1492.7,20780.0,378.6,97.3,14330.1,154.7,64.7,1218.3,15.7,44.6,382.8,222.7,2668.2,169.9,22995.2,173.9,1441.6,231.2,270.4,487.7,1252.4,2649.5,1586.9,2844.4,11933.9,1150.4,165.9,77.4,37.7,166.5,320.6,22012.5,140.2,115.6,1327.5,370.3,1320.1,13055.7,485.0,5140.2,4422.6,5.9,8.0,656.4,642.8,198.7,1121.2,1240.8,2885.7,434.5,423.5,996.5,432.1,910.1,415.9,5540.2,5555.7,32.0,154.3,183.4,3054.6,532.3,1431.2,1804.6,703.4,107.1,45.1,631.1,1
304.0,1085.9,148.5,26670.2,1587.0,865.7,1044.0,3012.4,5259.2,1586.9,699.0,756.7,308.7,766.7,365.0,555.6,4595.8,158.6,676.7,18.9,627.5,211.8,101.2,104.3,298.9,16.3,18.0,127.0,322.9,994.2,206.6,1086.3,1427.9,610.8,549.8,285.3,59.8,111.8,11.7,102.3,284.8,707.1,2269.0,826.2,1723.8,3254.2,43022.7,223.6,4009.1,3513.4,3289.7,5313.9,472.4,834.0,492.4,979.8,2541.5,3447.6,104.9,59.6,169.1,308.4,1380.5,41235.4,117.6,400.6,699.4,577.7,754.0,145.2,101.4,902.1,2937.3,119.9,517.0,369.0,261.8,235.2,2293.8,1504.1,5598.1,422.4,265.9,247.0,2571.0,471.7,901.3,205.7,578.7,262.6,143.9,233.6,303.7,2908.9,202.7,403.9,1403.2,68.5,241.8,1308.9,0
