Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Outcome
2.67265,0.226349,24.2928,0.249991,0.0235808,0.44928,1.29536,0.890263,3.28365,0.227049,4.20339,454.145,0.961349,0.245961,3.46951,3126.03,2.11639,15.9094,0.286463,0.929489,1.38058,0.322271,301.246,4.90532,0.48635,-0.053252,11.7482,1.23848,0.164554,0.120259,5.73681,1.18424,0.217476,104.008,0.134012,0.334956,1.29863,-5.33496,1.55591,0.0705839,186.386,1.86874,-0.290169,3.96037,0.000873362,0.112956,-0.152089,0.725216,0.0528732,0.23101,1
5.00987,3.6413,16.8469,0.226424,0.00653595,0.275793,0.536262,0.754169,3.45946,0.17521,4.73594,310.976,0.141926,0.577878,1.43042,287.514,0.144781,3.22081,0.267974,0.210256,-0.902591,0.300654,19.6707,4.49438,0.427076,-0.702796,46.7971,1.72342,0.224095,0.0592081,7.50521,1.17149,0.784045,207.468,0.0281157,0.251727,-0.694398,-2.88285,1.89023,0.089986,182.527,-22.5561,-0.442581,4.75825,0.00653595,0.126936,-0.0715438,2.82205,1.65897,0.314152,1
2.92173,0.177492,152.377,0.243323,0.0407993,0.34706,1.0444,0.93739,3.04217,0.170899,4.42648,165.258,0.917389,0.472701,5.25565,4304.38,2.59564,9.85089,0.174022,0.837692,-1.32609,0.34388,593.832,2.95198,0.490511,-0.177464,62.3799,1.32736,0.152026,0.15228,7.23197,1.21925,0.314343,297.653,0.0942701,0.269909,1.00914,-4.72861,1.70024,0.10204,192.788,3.80759,-0.316874,2.61889,0.0124896,0.203956,-0.600324,1.42589,-0.17012,0.247873,1
4.08764,2.31962,43.8823,0.199148,0.0027027,0.199655,1.02402,0.876762,3.16274,0.333076,4.12917,130.095,-0.301724,0.0563616,1.79194,421.105,0.245922,5.21661,0.235135,0.81951,1.46205,0.348649,21.7875,6.07545,0.483562,0.43095,21.3162,1.44802,0.101889,0.123991,4.89633,1.01705,0.428569,423.303,0.164928,0.41819,0.601402,-3.5272,1.19901,0.0516459,133.055,26.4405,-0.442709,2.03814,0.0027027,0.0871677,-0.0532072,1.67764,3.17289,0.167377,1
3.41208,0.855748,4.09079,0.286485,0.00325733,0.445462,1.34499,0.891621,3.39154,0.200817,4.14341,161.912,0.741735,0.0699595,2.37972,1232.69,0.673477,22.8783,0.34202,0.900448,1.61596,0.35342,77.0122,4.60495,0.497377,0.875707,19.2269,1.21546,0.17889,-0.280397,5.3887,0.721168,1.1715,389.054,0.125423,0.363778,1.73121,-2.82118,1.12237,0.0574586,117.369,-16.9638,0.455137,4.08441,0.0,0.114748,0.145512,0.696213,-0.00520262,0.165264,1
3.64016,0.526595,196.061,0.295304,0.00457143,0.146552,0.915437,0.864859,3.25954,0.150034,4.31451,249.563,0.5483,0.257086,2.64996,1666.82,0.840933,36.6381,0.225143,1.18811,0.216992,0.371429,126.261,2.82623,0.492425,0.289347,12.9697,1.50346,0.157158,-0.0718118,8.27933,0.986918,1.52636,199.911,0.0706058,0.289787,0.123171,-2.45135,1.35324,0.0903999,168.662,-20.4137,0.134977,3.08362,0.0,0.216459,0.118461,1.58083,0.375927,0.248847,1
4.1309,1.51962,46.7496,0.190619,0.0120968,0.196986,1.25002,0.87547,3.25291,0.227709,4.44767,115.813,0.864209,0.335856,2.22742,777.368,0.367401,11.0421,0.235887,1.22117,-0.0432565,0.316532,71.9539,3.57428,0.444568,-0.242382,84.4844,1.37471,0.158079,-0.236986,5.5649,1.25968,0.594311,419.269,0.0714795,0.306444,1.32829,-3.57928,1.24903,0.0904502,137.378,-6.81168,0.824839,6.23264,0.0,0.155192,-0.171475,1.30822,0.417372,0.253781,1
3.34082,0.196284,102.852,0.260941,0.0191304,0.311716,1.15946,0.947499,2.83096,0.183378,4.13042,42.4041,0.941922,0.38083,5.62108,3333.3,1.8649,37.2101,0.173043,0.872169,0.589389,0.353043,281.624,3.37277,0.460108,0.11027,0.0,1.43981,0.156618,0.485655,6.49983,1.27869,0.662655,441.706,0.087175,0.265339,0.608547,-3.52235,1.48297,0.0671335,178.989,14.0442,-0.147306,1.26733,0.0,0.188919,-0.126958,1.69559,-0.127047,0.264841,1
4.34268,2.71009,78.102,0.257017,0.00810811,0.0,0.844096,0.742974,3.58039,0.205235,4.70515,311.72,-0.849058,0.238948,1.49666,411.583,0.193069,4.55635,0.337838,1.67753,0.334428,0.27027,42.2175,5.83126,0.430103,0.798746,4.5637,1.54469,0.110814,-0.654305,6.25386,1.7479,0.416398,287.086,0.102007,0.437956,0.815251,-3.49722,0.949928,0.101853,108.112,-20.5594,1.86877,6.4967,0.0,0.116565,0.368733,2.46341,1.71588,0.229802,1
4.07985,0.449454,1005.4,0.211801,0.0206186,0.0344384,1.36781,0.928419,3.17192,0.189914,4.48715,-1.17871,0.902632,0.362754,3.5924,1551.92,1.02571,35.9417,0.231386,1.24454,0.0190148,0.293242,180.529,3.13843,0.466344,0.290045,0.0,1.28157,0.105531,0.316744,4.30474,1.61667,0.425592,477.718,0.0885714,0.237864,0.683892,-3.84803,1.5993,0.0907867,162.517,59.5527,-0.317832,1.58007,0.0,0.160506,-0.435297,1.30887,1.28184,0.283865,1
3.98963,0.237078,927.561,0.248124,0.0372093,0.133639,1.39229,0.931509,3.14008,0.148793,4.26948,-0.136902,0.784266,0.671381,5.65995,3469.55,1.8279,155.591,0.206512,0.770954,-1.82655,0.332093,529.928,2.28739,0.457006,0.16307,0.0,1.2168,0.143886,0.161514,4.64354,1.1128,1.70381,446.621,0.0747698,0.17297,0.100194,-2.1931,1.41205,0.115917,181.845,-5.52711,0.0019081,1.59682,0.0,0.249566,-1.01753,1.4542,0.494426,0.31677,1
3.28743,0.368816,76.7194,0.282,0.0269966,0.330728,0.753265,0.911217,3.49879,0.16385,4.36628,209.787,0.892237,0.38862,3.63931,2671.25,1.53551,34.3837,0.313836,0.538091,-0.151348,0.250844,226.386,4.17447,0.485599,-1.19856,75.5748,1.11384,0.179912,-0.288941,4.48049,0.98134,1.48496,358.504,0.110322,0.245721,1.73409,-2.55747,1.67981,0.0642767,155.514,-9.29664,-0.561902,6.34769,0.0056243,0.137482,-0.458857,0.77652,0.28709,0.215726,1
3.17447,0.537278,26.6605,0.249741,0.0065703,0.466894,1.48889,0.906516,3.30544,0.236012,4.10253,139.955,0.914201,0.135744,3.09732,1867.68,1.1146,11.9584,0.270696,0.99643,0.133916,0.328515,170.106,4.00307,0.476897,0.229895,219.125,1.35016,0.168292,-0.31716,5.8994,1.15452,1.17747,410.699,0.137491,0.35197,1.13135,-2.98835,1.33913,0.0844995,120.983,-25.6279,0.573813,3.89494,0.0,0.158453,0.00281997,0.749824,-0.149177,0.193924,1
4.17807,0.259995,1079.57,0.292381,0.0096463,0.0,1.08867,0.851927,3.0864,0.170831,4.17589,0.476868,0.615366,0.271205,3.33202,1722.65,0.637023,13.4889,0.215434,0.850672,-0.156943,0.324759,221.467,3.02603,0.481535,0.0940959,313.594,1.96715,0.127783,0.744645,8.22828,1.29995,0.694847,473.475,0.0317991,0.277131,-0.890276,-2.83344,1.50304,0.114159,163.461,-23.4299,0.135452,1.24214,0.0,0.280323,0.125968,5.59851,0.616267,0.249576,1
2.65037,1.14006,0.415466,0.243967,0.00669643,0.447531,1.66178,0.914158,3.37692,0.267417,4.27363,120.68,0.541253,0.223525,2.28769,864.745,0.626968,13.3724,0.294643,0.65129,0.579919,0.354911,44.3403,5.96581,0.486334,0.799472,119.544,1.10764,0.186537,-0.778328,3.79945,1.04175,0.840425,425.529,0.126002,0.363135,3.53538,-3.41929,1.30489,0.0441932,105.791,-30.2206,0.928748,4.32107,0.00223214,0.0920662,0.0746694,0.772549,0.124552,0.164766,1
3.12023,0.778994,32.5584,0.245542,0.00938967,0.412127,1.51621,0.890682,3.40493,0.229546,4.30441,171.978,0.601334,0.325768,2.71046,1414.86,0.789343,12.1585,0.305164,0.822476,-0.168735,0.29734,128.967,4.5026,0.491404,0.178985,32.4886,1.21307,0.195096,-0.470427,5.64721,1.15511,1.01348,398.227,0.127931,0.336966,1.57172,-2.92548,1.41413,0.0809027,119.399,-30.8864,0.857817,6.4755,0.0,0.140651,0.0845326,0.918488,0.107441,0.214017,1
3.03891,0.167542,3381.61,0.226395,0.0481713,0.0,1.09523,0.951258,3.26429,0.154777,4.27484,-0.0487061,0.990255,0.407389,5.58433,4545.64,2.75135,53.7428,0.263158,0.929846,-0.0274276,0.330062,617.368,2.9985,0.499435,0.0239691,158.672,1.14658,0.126902,-0.0271298,5.036,1.21191,0.586126,410.883,0.102838,0.22732,2.39825,-3.55901,1.62109,0.0859145,189.111,50.3095,-0.64268,2.96937,0.0,0.180438,-0.790915,1.06168,0.0534745,0.209024,1
4.7307,0.655432,37.1995,0.269502,0.00906344,0.283128,0.600057,0.790133,3.21699,0.134733,4.09751,70.122,0.301222,0.257615,1.86554,759.273,0.338622,3.27019,0.231118,0.962568,1.04339,0.348943,48.516,3.69964,0.468703,0.285473,165.985,1.83503,0.129933,0.14672,8.27715,1.50387,0.363861,405.453,0.0451568,0.332906,-0.630482,-3.46214,1.12741,0.0863605,167.652,-26.2392,0.419964,2.148,0.0,0.190207,0.573611,6.57261,0.824126,0.282007,1
4.30957,0.900551,20.5142,0.219702,0.00668896,0.0,1.33825,0.743428,3.45117,0.218019,4.5417,132.987,0.565524,0.173907,1.77147,639.502,0.307574,3.36204,0.287625,2.17778,1.07734,0.262542,63.0728,5.2786,0.485262,0.335523,1.15163,1.6376,0.0697684,0.414748,6.64787,2.08368,0.450191,329.785,0.0675827,0.490428,-0.431303,-3.46123,0.857363,0.118617,138.066,-9.14069,2.07263,4.10042,0.0,0.132142,0.39385,3.20436,1.10934,0.240442,1
4.40675,0.333229,821.845,0.254253,0.00484027,0.0,1.24542,0.874809,2.98259,0.172414,3.8426,-0.150696,0.978536,0.13625,3.08473,1952.63,1.19428,9.51611,0.232333,1.16,1.23105,0.422072,174.474,4.27052,0.493513,0.305514,6.30756,1.49806,0.142232,0.253555,7.63865,1.60675,0.405425,341.012,0.0734509,0.355599,0.348652,-4.22723,1.30926,0.089535,150.923,-12.4427,0.804964,2.35301,0.000968054,0.173735,0.518622,2.31524,0.495786,0.265837,1
3.35706,0.970377,189.628,0.244795,0.00198413,0.136128,1.97106,0.914809,3.25352,0.266764,4.1345,24.9292,0.723994,0.0828586,2.59756,971.486,0.669033,11.2815,0.285714,1.37603,0.913723,0.35119,68.7501,4.33051,0.484806,0.580989,29.4154,1.30837,0.148565,-0.428044,4.68353,1.27009,1.05111,441.145,0.134418,0.364626,1.06201,-3.27923,1.1818,0.0604373,103.85,-20.7284,1.11767,3.0214,0.0,0.140625,0.238272,0.887168,-0.0165092,0.211666,1
4.2017,1.59557,298.482,0.219213,0.00234742,0.0,1.40367,0.859855,3.31346,0.199208,4.14487,-0.270142,0.457522,0.177812,2.38952,678.624,0.31439,11.3916,0.274648,1.34999,0.241424,0.305164,63.6457,3.89568,0.49345,0.0992209,40.3344,1.54245,0.169822,-0.158093,5.84841,1.46666,1.39519,450.993,0.06956,0.293542,0.435044,-2.25337,1.0069,0.082388,112.484,-6.10093,1.65067,3.63118,0.0,0.163651,0.297787,1.5102,1.82745,0.220009,1
4.67575,1.55961,34.2767,0.278536,0.00957854,0.313507,0.730876,0.828419,3.3105,0.163251,4.32139,134.329,-0.347551,0.2155,2.23038,744.948,0.2823,5.68202,0.226054,1.0506,0.980193,0.283525,73.3703,2.73084,0.499118,-0.307021,104.968,1.50829,0.137031,0.297388,7.27659,1.13359,0.635026,427.702,0.0635527,0.230744,0.0486115,-3.31124,1.13878,0.117684,147.332,34.4989,0.575159,4.79476,0.0,0.20141,0.108423,2.77663,0.636892,0.281137,1
2.91913,0.100099,4622.8,0.247092,0.0494024,0.0,1.16694,0.957794,2.7128,0.178484,4.27893,-0.533997,0.980527,0.541979,7.49316,5162.78,2.89082,14.3933,0.100398,0.848397,-1.61481,0.411155,760.857,2.77087,0.499017,0.0914123,0.0,1.42585,0.13934,0.286358,8.37142,1.18833,0.275356,341.938,0.0886448,0.268224,0.388487,-4.35063,1.4269,0.122997,191.812,-20.4587,-0.115846,0.851102,0.00239044,0.25582,-0.645441,2.45167,-0.0185124,0.250696,1
5.03026,1.28584,30.1378,0.226315,0.0128,0.311039,0.760622,0.746363,3.50494,0.167777,4.58742,217.152,0.558678,0.428044,1.62809,677.284,0.319098,5.02381,0.2576,0.708856,-0.819701,0.232,52.7647,3.81091,0.480177,-1.6241,36.3596,1.65425,0.108957,0.0490065,7.40094,1.55862,0.869842,225.149,0.0159306,0.317213,-0.0784141,-3.2133,1.88413,0.0974441,183.843,6.30724,-0.351797,7.41475,0.008,0.142647,-0.296898,4.07521,0.27659,0.305073,1
3.42825,0.306046,297.461,0.249343,0.0319767,0.134905,1.22247,0.914905,3.23383,0.155357,4.43093,133.965,0.873941,0.622907,4.32787,3146.36,1.50916,52.3397,0.207364,0.745047,-2.15866,0.323643,473.929,2.49093,0.448843,-0.493161,355.426,1.43413,0.16271,-0.0680409,7.7005,1.01279,1.02504,336.234,0.0849843,0.239523,0.26489,-3.02645,1.60036,0.131313,187.259,-31.3923,-0.137256,6.69499,0.00872093,0.25056,-0.870423,2.15247,0.206629,0.238798,1
3.01718,0.648871,613.968,0.231736,0.00622084,0.0,1.73876,0.88989,3.28377,0.226355,4.1408,-0.305603,0.725585,0.137796,2.82886,1420.09,0.890116,6.03862,0.307932,1.32717,0.65056,0.323484,183.174,3.71207,0.496319,0.29092,213.929,1.14171,0.16032,-0.378488,5.40892,1.31693,1.59962,453.192,0.146886,0.330495,3.31246,-2.27763,0.996952,0.101613,98.9566,-12.3335,1.43535,4.32867,0.0,0.153455,0.23091,0.758337,-0.0406128,0.263772,1
2.99097,0.923236,87.7369,0.312857,0.0,0.246475,1.01031,0.852076,3.8484,0.262557,4.30469,65.1939,0.75828,0.0906745,2.61031,1284.27,0.696907,27.911,0.434615,0.326968,1.45235,0.303846,67.5566,5.89053,0.476376,1.67007,96.6397,1.28539,0.302548,-1.11938,4.48243,1.2724,1.61552,454.252,0.102573,0.314497,2.38215,-2.3063,0.862873,0.0611523,78.5444,-52.6718,1.55416,6.38807,0.0,0.093958,0.315789,0.577407,-0.183295,0.241765,1
4.82672,1.14107,26.8105,0.253416,0.00591716,0.169151,0.697798,0.818991,3.02731,0.166238,3.98945,11.7537,0.748519,0.0411695,2.35593,694.998,0.279618,4.64697,0.211045,0.703603,1.12144,0.333333,51.1446,4.41751,0.451289,0.178007,181.841,1.7808,0.142932,0.473211,7.51138,1.589,0.750996,470.669,0.0494472,0.386571,-0.25575,-2.96541,1.0684,0.0902964,145.374,-9.27018,1.42375,1.83111,0.0,0.171536,0.568712,4.35606,1.51934,0.217972,1
4.02693,0.549616,22.5219,0.240995,0.0137845,0.0,0.958521,0.911858,3.04114,0.171235,4.10346,-0.157776,0.83034,0.185346,3.19324,1277.3,0.764488,13.4647,0.234336,0.849251,0.501238,0.329574,173.36,3.59373,0.48707,0.370308,0.0,1.44405,0.138957,0.668387,5.09126,1.66467,1.37095,491.813,0.0873652,0.268036,1.04249,-2.49126,1.17578,0.0785792,137.358,23.2404,1.46585,2.4829,0.0,0.170671,0.0683788,1.56009,1.38703,0.31808,1
2.86829,0.241309,117.17,0.255303,0.0123692,0.359424,1.45321,0.930027,3.13605,0.202236,3.99791,153.652,0.921848,0.193615,4.18219,3387.57,2.18224,23.3029,0.276879,0.931274,0.786992,0.333016,345.372,3.68444,0.498659,0.150454,37.0829,1.24959,0.151115,-0.116188,5.49927,1.20567,0.621589,367.593,0.132908,0.27792,1.47897,-4.15063,1.48724,0.0766862,160.721,10.1147,-0.256894,2.55599,0.0,0.154707,-0.133345,0.784163,-0.108036,0.219578,1
3.30085,1.85515,36.0186,0.228156,0.00446429,0.153205,0.908519,0.821262,3.30005,0.257923,4.62255,334.401,-0.341576,0.17345,1.58425,521.217,0.32457,5.75276,0.256696,0.99778,0.646178,0.279018,39.6291,6.89758,0.477546,0.709029,12.4332,1.34633,0.114102,-0.292136,4.71961,1.57213,0.759199,246.372,0.114931,0.409094,1.07818,-3.39309,1.14297,0.0763587,124.967,-15.1809,0.991406,5.11203,0.0,0.079754,0.12069,0.946527,0.088124,0.298729,1
2.97295,0.199388,85.2565,0.250447,0.0295434,0.369331,1.02196,0.941609,3.07815,0.167117,4.06249,153.997,0.990512,0.369763,5.13273,4321.76,2.52875,42.0512,0.239033,0.730034,-0.369999,0.324082,521.376,2.97828,0.491513,-0.100129,143.827,1.24989,0.161084,-0.0439895,5.85451,1.12055,0.697105,382.537,0.0994705,0.237921,1.51797,-3.92837,1.42437,0.0878779,176.968,6.47363,-0.318363,4.0199,0.00358102,0.193994,-0.55223,0.983542,-0.0429198,0.243848,1
2.9116,0.463958,2.66101,0.276241,0.033462,0.395266,1.05297,0.903348,3.6499,0.228059,4.46844,230.538,0.879255,0.291292,3.08065,2057.88,1.24575,8.62596,0.329472,0.572891,0.381693,0.303732,123.56,5.17255,0.492908,-0.617648,32.0608,1.09236,0.217,-0.183378,4.87185,0.982852,0.864112,362.157,0.138838,0.298776,1.63794,-3.73476,1.36678,0.0518027,121.369,-26.5462,-0.156077,6.45828,0.00643501,0.115021,-0.107415,0.549568,0.108133,0.215561,1
5.39838,1.21254,2.84506,0.319664,0.00203252,0.0,0.662141,0.73094,3.31594,0.170196,4.2755,86.0695,-0.118733,0.004721,1.66703,536.782,0.233593,3.69772,0.286585,0.22779,1.93191,0.280488,54.8737,5.38727,0.468777,0.581525,123.695,1.63409,0.13782,0.335189,7.08252,1.71851,0.857195,375.251,0.0382249,0.324723,-0.222293,-3.70724,1.12416,0.0948847,162.825,-10.0384,1.04206,4.29557,0.0,0.124825,0.50147,6.92776,2.69836,0.330685,1
4.75733,0.779487,101.167,0.283869,0.00711238,0.243378,1.13413,0.870963,3.13038,0.192703,4.02664,114.161,0.369623,0.174692,2.71485,1151.1,0.554549,17.364,0.25889,0.961352,0.992863,0.359886,102.472,4.27339,0.427877,0.467635,37.2278,1.69634,0.169166,0.280211,8.04344,1.34035,0.530594,418.319,0.0822578,0.307646,-0.0209017,-3.5016,1.31631,0.0772204,161.526,-1.29919,0.377312,2.31318,0.0,0.164116,0.433751,2.6974,2.76786,0.242499,1
2.92011,0.156706,3609.65,0.240551,0.0369437,0.0,1.33565,0.935746,3.04368,0.17601,4.10454,72.8936,0.974563,0.637425,6.16986,5003.76,2.72517,39.661,0.221662,0.895777,-1.43642,0.370277,750.397,2.49954,0.490142,0.196808,51.649,1.44157,0.130367,0.197339,7.01175,1.08531,0.956039,313.738,0.113876,0.279569,0.408618,-3.23819,1.42814,0.120556,194.021,-16.6088,-0.304198,2.4424,0.00167926,0.242085,-0.788428,1.68679,-0.0439972,0.228724,1
3.55762,0.312571,33.5619,0.235485,0.0386792,0.371969,1.58441,0.889096,3.18617,0.203722,4.31964,150.156,0.954492,0.3466,3.38193,2164.43,1.29306,19.5261,0.240566,1.27612,0.00401706,0.373585,217.939,3.47607,0.490817,0.249766,13.2295,1.38595,0.120036,0.37301,7.85397,1.38338,0.309657,315.373,0.095157,0.346422,1.00086,-4.56511,1.31678,0.100716,164.93,4.87613,0.241376,2.47844,0.0,0.181295,0.152858,2.13719,0.236972,0.24238,1
3.39531,0.259586,7.30936,0.246334,0.0410959,0.297181,1.33446,0.928419,3.02123,0.170657,4.29238,39.3286,0.859637,0.595976,4.52285,2971.51,1.55603,4.90262,0.16895,0.949892,-1.52511,0.351598,389.635,2.60217,0.489632,-0.0784859,5.17712,1.51066,0.13134,0.30963,8.21014,1.17711,0.670636,382.203,0.0935022,0.2799,0.645159,-3.65907,1.34082,0.126231,171.924,-5.85543,0.262112,1.94822,0.00365297,0.251015,-0.469189,1.85144,-0.252367,0.247085,1
2.59929,0.335763,19.4605,0.21391,0.03125,0.441287,1.19832,0.915564,3.34407,0.249899,4.26426,241.868,0.906671,0.289442,3.07415,2367.09,1.71667,9.94021,0.252083,0.816199,1.13691,0.333333,242.687,4.56034,0.497646,-0.480972,24.433,1.12683,0.128751,-0.0833618,5.08235,1.21256,0.301983,315.761,0.12465,0.356854,2.90949,-5.15554,1.27132,0.0715558,155.795,8.82319,-0.203423,6.3901,0.0,0.12208,-0.213579,0.8135,-0.0641816,0.198006,1
3.15402,0.254126,58.4085,0.237736,0.0282075,0.437845,1.13941,0.910408,3.16133,0.193724,4.12443,277.793,0.982118,0.266924,3.88208,3136.72,2.0093,9.01804,0.242038,0.960667,0.489816,0.33576,323.86,3.64934,0.487787,-0.00209428,18.6145,1.36186,0.139415,0.289679,6.69844,1.13868,0.460027,262.313,0.102989,0.350104,0.718229,-4.57967,1.33029,0.0837727,182.802,0.43078,0.0911623,2.47871,0.0,0.171052,-0.192995,0.957548,-0.151493,0.212845,1
3.23195,0.335095,1047.31,0.214761,0.0167973,0.0877006,1.67992,0.928849,3.24489,0.192469,4.32193,-0.267639,0.966593,0.362264,3.72975,2267.69,1.52871,88.8366,0.263158,0.910079,-0.865342,0.358343,502.824,2.47882,0.483026,0.106727,0.0,1.32908,0.118131,0.179258,5.10512,1.2965,0.676864,483.248,0.141811,0.222802,1.10547,-3.29704,1.41182,0.101478,139.555,12.6454,0.484739,4.17746,0.00223964,0.202998,-0.425732,0.931644,-0.104122,0.307909,1
2.92876,0.251646,630.177,0.253941,0.0232794,0.25367,1.10924,0.930978,3.25395,0.136463,4.09344,67.3758,0.932959,0.144359,4.21006,3355.42,1.8925,245.353,0.355263,0.689653,1.26005,0.364372,447.614,3.50267,0.496785,0.581055,147.511,1.12391,0.151019,-0.431858,4.64675,1.28779,1.49855,462.578,0.10019,0.206442,2.52691,-1.84571,1.29228,0.0886987,146.589,19.5205,-0.162865,3.65194,0.0,0.145587,-0.14319,0.747848,-0.0543871,0.231681,1
2.71435,0.196138,384.173,0.244517,0.0185676,0.120971,1.47395,0.93129,3.14303,0.20928,3.88162,177.867,0.92246,0.154713,4.69947,4069.74,2.56118,17.5603,0.278515,1.02327,1.50981,0.360743,403.708,3.65433,0.496177,0.216774,26.8019,1.43408,0.161476,0.0542662,6.10003,1.18292,0.498993,343.999,0.109649,0.290035,1.0735,-4.30989,1.34241,0.0726518,166.487,0.645615,0.0130589,2.6061,0.00176835,0.158297,-0.307025,0.568522,-0.0555284,0.235532,1
2.99823,0.246055,366.074,0.228823,0.033,0.173196,1.48134,0.924478,3.4709,0.226034,4.20751,137.443,0.948591,0.358684,3.94501,3179.68,2.09673,82.6876,0.358,1.06355,0.798367,0.3,356.694,3.57776,0.432852,0.445332,54.6994,1.12145,0.12734,-0.347878,5.17313,1.24511,1.3176,399.034,0.110208,0.267547,2.79769,-2.55165,1.31635,0.072078,148.658,18.523,-0.0701916,4.5237,0.003,0.14365,-0.444187,0.512213,-0.0969417,0.22973,1
4.67302,0.464213,64.7198,0.233022,0.0241206,0.275996,1.14412,0.834317,3.31386,0.188198,4.28438,182.24,0.951009,0.43837,2.33364,1432.86,0.819614,8.02344,0.248241,1.50791,-0.330137,0.313568,123.826,4.70133,0.488921,-0.216995,126.51,1.60131,0.103943,0.205464,7.12876,1.7223,0.287199,255.495,0.0664847,0.362779,0.41104,-4.1145,1.59178,0.0806872,190.053,22.1129,-0.208792,2.97949,0.00100503,0.148269,-0.176907,2.21703,0.72638,0.257836,1
4.15411,0.661354,53.6546,0.244724,0.034626,0.227554,0.653583,0.900577,3.51831,0.135099,4.51765,243.357,0.899529,0.466116,3.01028,1809.18,0.773165,13.0428,0.229917,0.256417,-1.9895,0.286704,184.096,2.78302,0.485867,-2.44855,190.898,1.27272,0.184424,-0.300722,6.07227,0.738223,1.37002,388.415,0.0771911,0.215933,0.95162,-2.55246,1.71832,0.0885579,160.054,-46.7369,-0.749534,10.4884,0.0470914,0.230751,-0.94912,1.0578,0.377189,0.172906,1
4.50971,2.18227,10.6267,0.228308,0.0103627,0.437473,1.1069,0.801954,3.59083,0.199002,4.48205,174.533,-0.0580018,0.294771,1.68867,439.055,0.261039,4.63858,0.326425,2.16115,0.494805,0.305699,32.5473,5.27941,0.497091,0.742681,30.4696,1.46264,0.107143,-0.415863,5.33786,1.78764,0.325115,395.068,0.1168,0.419097,0.849354,-3.91028,0.675439,0.0746358,92.1962,-9.44171,4.02367,4.10792,0.0,0.0964921,0.392494,1.55037,2.13503,0.312969,1
4.79239,0.746448,13.1604,0.222838,0.00554785,0.385389,1.13573,0.873121,3.2732,0.188485,4.43304,97.2114,0.590105,0.0581554,2.69638,984.18,0.592159,32.6376,0.234397,1.06974,1.71945,0.270458,109.951,4.39934,0.495588,0.265556,71.6045,1.42455,0.103289,0.190548,4.46232,1.77149,0.211611,468.591,0.0848315,0.26019,0.576181,-4.94497,1.21923,0.0517114,172.814,64.523,-0.377979,3.38406,0.0,0.122772,-0.315871,2.51929,1.64229,0.274209,1
3.85673,2.15769,33.2395,0.212414,0.00835655,0.0,1.52174,0.823358,3.40621,0.18081,4.58698,180.447,-0.625241,0.33753,2.08939,543.242,0.273054,6.58203,0.247911,1.20538,0.204406,0.286908,55.5009,4.36995,0.465965,-0.116293,8.64027,1.61443,0.177725,-0.716246,5.49616,1.53855,1.36855,396.405,0.0709589,0.317609,0.0838809,-2.36372,1.06035,0.0964302,108.374,-27.7079,1.43304,6.70484,0.00278552,0.10102,0.177897,1.03577,0.519908,0.330575,1
4.32567,0.694344,499.397,0.280962,0.00156006,0.0,0.938718,0.853281,3.14586,0.171727,3.90357,-0.184143,0.521199,0.114231,2.60725,1001.18,0.527284,12.1541,0.23869,1.66026,1.47256,0.372855,84.6587,4.60731,0.485465,0.302928,0.945116,1.69345,0.159643,0.230413,7.1666,1.63811,0.695142,429.256,0.0868046,0.362629,0.0607335,-2.87491,1.03501,0.0754245,132.468,-21.3614,2.01736,1.87655,0.0,0.175982,0.486905,2.73704,0.851933,0.252996,1
4.24609,1.19531,36.6006,0.213548,0.00412371,0.180199,1.09662,0.876413,3.29175,0.198034,4.20618,34.5751,0.534889,0.148456,2.91949,899.203,0.390619,15.2824,0.270103,0.933219,0.411916,0.34433,114.675,2.4056,0.483412,0.324215,78.9845,1.36578,0.185544,0.284624,5.97424,1.22969,0.917778,490.509,0.0789386,0.142,0.324,-3.02704,1.09397,0.127485,107.474,7.76311,2.42383,3.14866,0.0,0.210844,0.294486,1.98082,2.60039,0.354651,1
4.44195,1.71339,71.5577,0.266491,0.00408998,0.197159,0.948622,0.79448,3.30373,0.231353,4.31546,175.893,0.37893,0.176372,1.93856,653.296,0.282786,8.27248,0.271984,0.895631,0.741504,0.337423,66.0756,5.16848,0.493302,0.673494,5.79315,1.68077,0.141786,0.215552,7.33939,1.66095,0.346961,326.223,0.084034,0.445787,0.165969,-4.16544,1.03568,0.0876843,123.175,-13.6352,1.08173,3.84002,0.0,0.133884,0.555101,2.93718,-0.203113,0.201842,1
