Text,FirstPerson,InnerThinking,ThinkPositive,ThinkNegative,ThinkAhead,ThinkBack,Reasoning,Share_SocTies,Direct_Activity,Interacting,Notifying,LinearGuidance,WordPicture,SpaceInterval,Motion,PastEvents,TimeInterval,ShiftingEvents,Text_Coverage,Genre,Counter,Corpus,label
940,1.28,2.69,1.04,0.79,1.45,0.66,2.32,1.61,0.17,1.49,1.24,7.95,6.96,1.86,0.29,3.11,0.91,0.79,36.61,4,941.0,1,27
941,0.99,2.53,0.77,1.88,1.37,0.86,2.44,1.2,0.26,0.81,2.14,5.91,8.87,1.97,0.86,3.25,1.33,0.51,37.95,4,942.0,1,27
942,2.69,2.77,0.68,0.84,1.56,0.72,3.05,1.52,0.28,2.04,2.09,9.66,9.54,1.76,0.48,2.45,0.48,0.6,43.21,4,943.0,1,27
943,0.17,3.71,0.98,1.66,0.72,1.11,3.54,1.45,0.17,0.34,1.62,5.54,11.89,2.94,1.02,3.15,0.9,0.94,41.85,4,944.0,1,27
944,0.84,1.48,0.4,1.24,0.52,0.32,1.44,0.72,0.24,1.84,1.28,9.5,8.02,3.61,1.0,4.21,0.44,0.84,37.94,4,945.0,1,27
945,1.72,3.17,0.74,1.25,0.74,0.16,1.68,1.41,0.47,1.33,1.88,9.03,7.16,1.53,0.63,3.44,0.74,0.51,37.59,4,946.0,1,27
946,0.61,2.26,0.32,1.21,0.93,0.44,2.18,0.69,0.04,1.69,1.9,6.49,7.38,2.38,0.56,3.79,1.05,0.93,34.85,4,947.0,1,27
947,0.31,3.43,1.23,1.23,1.36,0.79,2.51,2.07,0.26,2.29,2.68,6.16,6.78,1.8,1.45,2.64,1.72,1.23,39.94,4,948.0,1,27
948,4.12,2.59,0.79,1.23,0.96,0.75,2.15,1.01,0.09,1.45,2.32,4.04,7.06,2.41,0.57,3.33,0.83,1.23,36.93,4,949.0,1,27
949,0.0,2.21,0.61,1.65,0.61,0.35,1.61,1.78,0.09,0.3,2.17,5.68,8.94,1.82,0.74,3.56,1.91,1.52,35.55,4,950.0,1,27
950,0.44,2.99,1.1,1.54,1.36,0.53,2.2,1.84,0.13,0.44,2.37,4.79,7.91,2.37,1.32,4.08,0.75,1.05,37.21,4,951.0,1,27
951,0.25,2.08,0.72,1.78,0.68,0.97,2.08,1.36,0.08,0.81,2.12,6.87,6.99,1.61,0.42,4.79,0.64,1.1,35.35,4,952.0,1,27
952,0.73,3.07,1.15,1.08,1.0,0.77,2.54,1.15,0.23,2.23,1.88,11.57,5.34,1.54,0.58,4.61,0.92,0.73,41.12,4,953.0,1,27
953,0.62,3.1,1.28,1.65,1.03,0.66,1.82,1.82,0.17,0.25,2.03,7.53,6.66,1.9,0.45,3.18,1.2,0.7,36.05,4,954.0,1,27
954,0.92,3.01,0.88,1.32,0.48,0.22,2.31,1.36,0.26,2.2,0.99,9.11,6.54,1.18,0.55,2.5,0.7,0.4,34.93,4,955.0,1,27
955,1.84,2.3,0.27,0.65,1.15,0.12,2.11,1.11,0.15,2.3,2.26,11.89,5.67,2.45,0.58,3.95,0.81,0.96,40.57,4,956.0,1,27
956,1.11,2.18,0.32,2.3,0.91,0.32,1.75,1.27,0.2,1.55,1.67,9.4,7.38,2.7,0.83,3.57,0.6,0.91,38.97,4,957.0,1,27
957,4.22,2.21,0.46,0.96,1.5,0.54,1.96,0.63,0.5,0.96,1.76,6.94,6.52,2.55,1.42,3.34,0.71,0.67,37.85,4,958.0,1,27
958,0.87,1.48,0.87,1.61,1.11,0.45,1.98,1.44,0.33,1.03,1.69,6.43,7.46,3.09,1.03,3.59,0.99,0.66,36.11,4,959.0,1,27
959,1.65,3.11,0.58,0.42,1.31,0.54,2.65,1.0,0.46,2.46,1.92,10.84,4.3,1.54,1.69,2.65,0.58,0.85,38.55,4,960.0,1,27
960,1.32,2.72,1.15,1.03,1.23,0.49,2.59,0.62,0.33,1.44,2.02,7.86,6.3,2.22,0.53,3.79,0.82,1.11,37.57,4,961.0,1,27
961,1.98,2.14,0.56,1.61,1.13,0.77,2.22,1.09,0.36,1.94,1.9,7.79,7.14,1.57,0.44,3.39,0.73,1.05,37.81,4,962.0,1,27
962,2.03,3.0,1.18,1.18,1.42,0.49,2.27,1.99,0.24,1.7,2.19,11.39,5.11,1.62,0.81,3.04,1.38,0.77,41.81,5,963.0,1,28
963,0.4,2.82,1.06,2.42,1.45,1.06,3.13,1.15,0.13,0.84,2.91,9.26,8.07,2.03,0.71,4.32,1.1,0.75,43.61,5,964.0,1,28
964,0.75,2.66,1.16,1.54,1.08,0.75,2.83,1.58,0.08,1.33,1.46,8.86,7.78,1.95,0.5,3.53,0.87,0.79,39.5,5,965.0,1,28
965,0.76,3.25,0.85,0.85,1.23,0.68,3.0,1.1,0.17,1.18,2.32,7.44,6.89,2.07,0.85,2.32,1.39,1.01,37.36,5,966.0,1,28
966,0.8,2.58,0.85,1.14,0.38,0.38,1.56,1.14,0.04,0.76,2.03,7.9,8.66,3.13,1.1,4.06,1.56,1.44,39.51,5,967.0,1,28
967,2.49,3.05,1.07,1.5,1.11,0.36,2.61,1.31,0.32,3.28,1.66,10.48,4.51,1.66,0.63,3.28,0.79,0.83,40.94,5,968.0,1,28
968,0.97,2.48,0.78,0.66,1.71,0.74,2.02,1.09,0.43,2.45,2.02,12.31,4.15,1.55,0.54,3.18,1.24,0.82,39.14,5,969.0,1,28
969,0.3,4.87,1.44,1.1,1.23,0.21,3.51,1.65,0.47,7.71,1.99,6.82,5.46,1.1,0.42,0.8,1.02,0.93,41.03,5,970.0,1,28
970,3.74,3.74,1.16,1.46,1.16,0.42,3.2,1.04,0.27,3.47,1.54,9.13,3.89,1.12,0.58,2.89,0.54,0.54,39.89,5,971.0,1,28
971,1.39,2.59,0.97,0.85,1.35,0.23,2.36,0.73,0.46,2.32,1.78,13.79,6.76,2.2,0.66,4.33,0.93,0.81,44.51,5,972.0,1,28
972,7.63,2.01,0.88,1.59,1.01,0.5,2.43,1.13,0.04,1.68,2.43,5.03,4.23,1.17,0.42,2.51,1.51,1.26,37.46,5,973.0,1,28
973,0.21,3.54,1.45,0.72,1.62,1.41,3.32,1.24,0.04,0.72,1.75,9.42,5.37,1.07,0.43,3.62,2.17,1.41,39.51,5,974.0,1,28
974,4.25,3.53,1.9,1.22,0.69,0.24,3.0,1.7,0.53,1.82,1.74,5.11,4.42,1.26,0.24,1.62,1.62,0.69,35.58,5,975.0,1,28
975,3.9,1.76,0.69,0.81,0.9,0.56,1.76,1.2,0.3,1.11,2.78,5.18,10.8,1.93,1.2,1.63,0.86,1.03,38.4,5,976.0,1,28
976,5.26,3.98,0.92,0.76,0.88,0.12,2.07,0.84,0.32,2.83,1.16,9.16,4.86,1.39,0.84,2.91,0.8,0.84,39.94,5,977.0,1,28
977,1.01,2.68,1.17,0.88,1.93,1.22,2.18,1.17,0.42,1.55,1.47,9.48,5.83,2.56,0.8,2.81,1.05,1.51,39.72,5,978.0,1,28
978,1.61,3.89,0.55,1.61,0.94,0.27,1.96,0.94,0.35,3.22,2.04,9.38,5.69,1.81,0.59,3.46,0.71,0.86,39.88,5,979.0,1,28
979,0.9,1.65,0.78,0.75,0.98,0.35,1.61,1.22,0.2,0.86,1.53,9.06,10.28,3.26,1.37,2.0,1.22,1.02,39.04,5,980.0,1,28
980,0.51,2.11,0.51,0.3,0.68,1.43,2.41,0.59,0.08,0.89,2.32,10.93,7.64,2.45,0.72,3.76,1.18,1.65,40.16,5,981.0,1,28
981,1.84,2.67,1.09,0.96,1.21,0.33,1.76,0.96,0.17,1.84,2.26,10.03,8.4,2.63,0.92,3.09,1.21,0.5,41.87,5,982.0,1,28
982,3.27,2.66,0.65,1.1,0.78,0.41,2.53,1.02,0.12,2.0,1.76,9.4,8.54,1.88,1.02,1.67,1.72,1.23,41.76,5,983.0,1,28
983,0.48,2.51,0.22,1.08,1.73,1.3,1.95,0.82,0.17,0.56,2.08,10.88,9.8,2.73,0.87,4.2,0.91,1.69,43.98,5,984.0,1,28
984,0.22,3.93,1.04,2.25,1.47,1.21,4.06,1.77,0.26,2.03,1.9,5.36,4.28,1.04,0.86,2.55,1.43,1.04,36.7,5,985.0,1,28
985,0.3,2.24,1.16,1.42,0.86,2.45,2.15,1.16,0.09,0.39,2.15,6.76,7.71,1.55,0.39,2.67,1.33,1.59,36.37,5,986.0,1,28
986,3.54,3.26,1.11,1.28,1.36,0.66,3.21,1.36,0.25,1.44,2.02,9.6,7.05,1.94,0.21,3.79,0.7,0.74,43.52,5,987.0,1,28
987,0.17,4.84,0.3,1.53,1.19,0.3,3.99,0.76,0.38,0.68,2.51,7.26,6.67,2.59,0.89,0.98,1.27,1.53,37.84,5,988.0,1,28
988,3.01,3.49,0.88,0.88,1.48,0.4,2.44,1.04,0.56,2.57,2.0,9.3,4.57,1.72,0.36,2.81,1.2,1.2,39.91,5,989.0,1,28
989,1.07,2.19,0.73,1.72,1.33,1.25,2.88,0.95,0.17,1.29,1.72,5.63,8.51,2.53,1.33,3.61,1.42,0.95,39.28,5,990.0,1,28
990,0.79,4.05,1.12,1.28,0.7,0.87,2.65,0.99,0.21,1.36,2.03,7.57,9.38,1.86,0.66,3.06,0.54,0.83,39.95,5,991.0,1,28
991,5.17,4.21,0.92,1.31,1.1,0.53,3.42,1.36,0.09,0.83,2.67,4.16,4.86,1.88,0.7,2.76,1.45,1.58,39.0,6,992.0,1,29
992,1.25,4.25,1.25,1.04,1.17,1.0,3.17,0.92,0.17,2.29,1.96,8.72,3.79,1.58,0.42,2.84,0.92,0.58,37.32,6,993.0,1,29
993,1.29,4.2,0.64,1.16,1.97,0.64,3.26,1.59,0.17,1.59,2.01,4.59,5.4,1.97,0.81,2.4,1.93,1.24,36.86,6,994.0,1,29
994,4.11,2.4,0.12,1.28,0.96,0.32,2.16,0.64,0.32,1.84,1.72,8.27,6.83,2.72,0.48,2.0,1.0,0.96,38.13,6,995.0,1,29
995,0.49,3.25,0.41,2.1,1.07,0.25,3.29,1.93,1.65,2.39,3.17,4.28,4.2,0.7,0.9,1.19,1.77,1.07,34.11,6,996.0,1,29
996,5.17,4.86,1.08,0.99,1.26,0.45,3.51,1.17,0.0,0.58,2.92,4.72,7.11,1.26,0.18,1.35,1.08,1.26,38.95,6,997.0,1,29
997,0.0,2.7,1.3,1.21,1.21,1.3,2.16,1.35,0.18,0.04,2.25,10.61,6.74,1.08,0.31,5.13,1.71,1.08,40.36,6,998.0,1,29
998,0.73,1.96,0.41,0.37,1.06,0.65,2.04,0.86,0.08,1.18,1.47,11.23,11.02,3.02,1.02,4.41,0.61,0.41,42.53,6,999.0,1,29
999,1.69,2.23,0.74,1.48,1.11,0.82,1.9,2.02,0.25,0.82,2.43,9.4,5.48,1.48,0.37,3.05,0.87,0.95,37.09,6,1000.0,1,29
